phase,experiment,architecture_id,dataset,dataset_config,encoder,F,seed,validation_accuracy,validation_binding_score,test_accuracy,test_binding_score,primary_accuracy,maximum_logged_validation_accuracy,maximum_logged_validation_binding,entered_normalized_binding_regime,test_normalized_binding_regime,high_test_success_080,success,normalized_binding_regime_threshold,raw_equivalent_validation_threshold,present_value_baseline,global_chance_accuracy,d_input,d_model,n_layers,n_heads,head_dim,inner_dim,d_ff,parameter_count,batch_size,max_steps,final_step,learning_rate,weight_decay,elapsed_seconds,final_gradient_norm_before_clipping,final_q_rms,final_k_rms,final_v_rms,final_attention_logit_std,final_attention_entropy,final_attention_max_probability,learning_curve_csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,345,0.171630859375,0.00595703125,0.17236328125,0.0068359375,0.17236328125,0.177001953125,0.01240234375,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1061.3839237689972,3.2513861656188965,0.770575816432635,1.053474376598994,0.441465213894844,2.5947067638238277,1.228495458761851,0.4941757768392563,agnews_external_confirmation_F6_H8_D32_F6_seed345.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,346,0.1669921875,0.000390625,0.16845703125,0.0021484375,0.16845703125,0.181640625,0.01796875,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1063.6320548057556,3.5062551498413086,0.7887902160485586,1.0063710709412892,0.4421446174383163,2.5458282132943477,1.2011646032333374,0.5254867672920227,agnews_external_confirmation_F6_H8_D32_F6_seed346.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,347,0.171142578125,0.00537109375,0.17041015625,0.0044921875,0.17041015625,0.18017578125,0.0162109375,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1067.2223737239838,3.454519033432007,0.7668577482302984,0.9609476129213969,0.4357128043969472,2.274338622887929,1.283654789129893,0.4690629194180171,agnews_external_confirmation_F6_H8_D32_F6_seed347.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,348,0.174072265625,0.00888671875,0.16796875,0.0015625,0.16796875,0.180419921875,0.01650390625,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1070.757613182068,3.255400419235229,0.7352668891350428,0.93377423286438,0.4230108658472697,2.034318765004476,1.330953598022461,0.4462157984574635,agnews_external_confirmation_F6_H8_D32_F6_seed348.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,349,0.816162109375,0.77939453125,0.830810546875,0.79697265625,0.830810546875,0.816162109375,0.77939453125,True,True,True,True,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1058.2225108146667,7.038168907165527,2.229153682788213,2.142444014549256,0.5401932100454966,22.42438205083211,0.3835757424434026,0.8473351001739502,agnews_external_confirmation_F6_H8_D32_F6_seed349.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,350,0.1640625,-0.0031249999999999,0.163330078125,-0.0040039062499999,0.163330078125,0.17626953125,0.0115234375,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1063.0073211193085,3.5024001598358154,0.7414763321479162,0.965968539317449,0.42576930920283,2.1386883556842804,1.2921938300132751,0.4606861819823583,agnews_external_confirmation_F6_H8_D32_F6_seed350.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,351,0.159423828125,-0.0086914062499999,0.1591796875,-0.0089843749999999,0.1591796875,0.171142578125,0.00537109375,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1061.836786031723,3.388779401779175,0.7340525637070338,0.9459882179896036,0.4227378169695536,2.121880302826564,1.3333714604377749,0.4438212911287943,agnews_external_confirmation_F6_H8_D32_F6_seed351.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,352,0.172119140625,0.00654296875,0.161376953125,-0.0063476562499999,0.161376953125,0.17529296875,0.0103515625,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1072.2995059490204,3.30293869972229,0.7309180100758871,0.9565812548001608,0.4291467070579529,2.2620235780874887,1.327668269475301,0.4458873619635899,agnews_external_confirmation_F6_H8_D32_F6_seed352.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,353,0.160888671875,-0.0069335937499999,0.15869140625,-0.0095703124999999,0.15869140625,0.1708984375,0.005078125,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1071.5764746665957,3.461901426315308,0.7584651460250219,0.9928742746512096,0.4376637538274129,2.4210132360458374,1.2767283618450165,0.4683377146720886,agnews_external_confirmation_F6_H8_D32_F6_seed353.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,354,0.166259765625,-0.0004882812499999,0.169189453125,0.00302734375,0.169189453125,0.171875,0.00625,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1071.8853816986084,3.299450159072876,0.7326865047216415,0.9754105707009634,0.4339669942855835,2.1267039080460868,1.2976309458414714,0.4621698806683222,agnews_external_confirmation_F6_H8_D32_F6_seed354.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,355,0.965087890625,0.95810546875,0.96533203125,0.9583984375,0.96533203125,0.966796875,0.96015625,True,True,True,True,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1065.7352290153503,2.9915859699249268,1.830997238556544,1.9579564929008484,0.5743202219406763,13.922263165314993,0.4059101616342862,0.8413881758848826,agnews_external_confirmation_F6_H8_D32_F6_seed355.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,356,0.412841796875,0.29541015625,0.419921875,0.30390625,0.419921875,0.412841796875,0.29541015625,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1063.0189590454102,3.891101837158203,1.571656664212545,1.4760533372561138,0.4999815424283345,9.003681679566702,0.6320040673017502,0.7480530341466268,agnews_external_confirmation_F6_H8_D32_F6_seed356.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,357,0.16357421875,-0.0037109374999999,0.172119140625,0.00654296875,0.172119140625,0.17578125,0.0109375,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1060.8014767169952,3.4260497093200684,0.7643311570088068,0.9745738605658212,0.442710076769193,2.3489160935084024,1.2451702058315277,0.4822769860426585,agnews_external_confirmation_F6_H8_D32_F6_seed357.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,358,0.166259765625,-0.0004882812499999,0.17041015625,0.0044921875,0.17041015625,0.173583984375,0.00830078125,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1061.045003414154,3.3140273094177246,0.7325701961914698,0.9225643078486124,0.4355197548866272,1.934075891971588,1.3202506999174757,0.4553486506144206,agnews_external_confirmation_F6_H8_D32_F6_seed358.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,359,0.17822265625,0.0138671875,0.16943359375,0.0033203125,0.16943359375,0.18017578125,0.0162109375,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1060.2794897556305,3.334012508392334,0.7502644608418146,0.9694123168786368,0.4288983245690663,2.2290713787078857,1.287925402323405,0.4689531574646632,agnews_external_confirmation_F6_H8_D32_F6_seed359.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,360,0.1796875,0.015625,0.167236328125,0.00068359375,0.167236328125,0.18017578125,0.0162109375,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1059.3169553279877,3.4230666160583496,0.7698551366726557,1.024920493364334,0.4301680574814479,2.597979466120402,1.2777909139792123,0.4757870584726333,agnews_external_confirmation_F6_H8_D32_F6_seed360.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,361,0.1640625,-0.0031249999999999,0.15380859375,-0.0154296874999999,0.15380859375,0.17724609375,0.0126953125,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1061.788773059845,3.463306665420532,0.7438126107056936,0.9913881520430248,0.4259200394153595,2.359549582004547,1.3154559632142384,0.4550944914420445,agnews_external_confirmation_F6_H8_D32_F6_seed361.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,362,0.16650390625,-0.0001953124999999,0.165283203125,-0.0016601562499999,0.165283203125,0.177001953125,0.01240234375,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1060.2005524635315,3.30384373664856,0.7434635857741038,0.9564486344655356,0.433405910929044,2.1442653934160867,1.2908601661523182,0.4619963268438975,agnews_external_confirmation_F6_H8_D32_F6_seed362.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,363,0.168701171875,0.00244140625,0.16943359375,0.0033203125,0.16943359375,0.175048828125,0.01005859375,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1066.1727421283722,3.463947057723999,0.7448864281177521,1.0030510524908702,0.4364940027395884,2.460067719221115,1.2834645509719849,0.4690423160791397,agnews_external_confirmation_F6_H8_D32_F6_seed363.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,364,0.175048828125,0.01005859375,0.17041015625,0.0044921875,0.17041015625,0.175048828125,0.01005859375,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1066.7315447330477,3.305602788925171,0.7517469972372055,0.94477379322052,0.4392704119284947,2.1462126473585763,1.2888568739096324,0.4626236905654271,agnews_external_confirmation_F6_H8_D32_F6_seed364.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,365,0.1611328125,-0.0066406249999999,0.1630859375,-0.0042968749999999,0.1630859375,0.17333984375,0.0080078125,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1061.4649589061737,3.345872402191162,0.7416917433341345,1.0086269080638883,0.4350786457459132,2.3536313076814017,1.261843850215276,0.4858788748582204,agnews_external_confirmation_F6_H8_D32_F6_seed365.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,366,0.1689453125,0.002734375,0.162353515625,-0.0051757812499999,0.162353515625,0.172607421875,0.00712890625,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1060.2395796775818,3.741144895553589,0.7319204062223434,0.9365206062793732,0.4337638914585113,1.9893409411112468,1.3088199893633523,0.451957310239474,agnews_external_confirmation_F6_H8_D32_F6_seed366.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,367,0.167236328125,0.00068359375,0.1689453125,0.002734375,0.1689453125,0.17919921875,0.0150390625,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1060.6172370910645,3.316636562347412,0.7476029545068741,0.9666800498962402,0.4295136382182439,2.2391915122667947,1.3023522694905598,0.4668970108032226,agnews_external_confirmation_F6_H8_D32_F6_seed367.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,368,0.163818359375,-0.0034179687499999,0.16650390625,-0.0001953124999999,0.16650390625,0.177978515625,0.01357421875,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1059.0777280330658,3.264601707458496,0.7667236228783926,0.9916314780712128,0.4339503198862076,2.3330290019512177,1.2636432150999706,0.4735699196656545,agnews_external_confirmation_F6_H8_D32_F6_seed368.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,369,0.2939453125,0.152734375,0.291748046875,0.15009765625,0.291748046875,0.2939453125,0.152734375,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1059.2346336841583,3.6526381969451904,1.1213356504837673,1.258862058321635,0.4826088945070902,5.798427770535152,0.950921376546224,0.6342834830284119,agnews_external_confirmation_F6_H8_D32_F6_seed369.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,370,0.169921875,0.00390625,0.170654296875,0.00478515625,0.170654296875,0.179931640625,0.01591796875,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1059.5987420082092,3.190672874450684,0.7302423467238744,0.9627844095230104,0.4276746263106664,2.052964041630427,1.344646950562795,0.4471340676148732,agnews_external_confirmation_F6_H8_D32_F6_seed370.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,371,0.171630859375,0.00595703125,0.167724609375,0.00126953125,0.167724609375,0.179443359375,0.01533203125,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1062.7889788150787,3.4223291873931885,0.7505651315053304,0.9909378190835316,0.4269985308249791,2.498583962519964,1.282359818617503,0.4696395993232727,agnews_external_confirmation_F6_H8_D32_F6_seed371.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,372,0.168701171875,0.00244140625,0.16455078125,-0.0025390624999999,0.16455078125,0.1796875,0.015625,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1063.2713243961334,3.337902069091797,0.7303877125183741,0.9437883396943412,0.4327847460905711,2.024432828028997,1.3045498232046764,0.4547784229119618,agnews_external_confirmation_F6_H8_D32_F6_seed372.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,373,0.1630859375,-0.0042968749999999,0.16455078125,-0.0025390624999999,0.16455078125,0.17919921875,0.0150390625,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1064.1963517665863,3.247235059738159,0.7407712539037069,0.9262941082318624,0.4348195244868596,2.010822226603826,1.303216964006424,0.4610523035128911,agnews_external_confirmation_F6_H8_D32_F6_seed373.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,374,0.156494140625,-0.0122070312499999,0.171875,0.00625,0.171875,0.179931640625,0.01591796875,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1063.2844772338867,3.5136947631835938,0.7630191693703333,0.9653727213541666,0.437273159623146,2.2932362258434296,1.2741486430168152,0.4714226226011912,agnews_external_confirmation_F6_H8_D32_F6_seed374.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,375,0.166015625,-0.0007812499999999,0.162841796875,-0.0045898437499999,0.162841796875,0.178955078125,0.01474609375,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1063.4932007789612,3.39332914352417,0.7616790235042572,1.0060513615608215,0.4456225136915843,2.467899739742279,1.242143382628759,0.484446922938029,agnews_external_confirmation_F6_H8_D32_F6_seed375.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,376,0.175048828125,0.01005859375,0.179931640625,0.01591796875,0.179931640625,0.176513671875,0.01181640625,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1065.4607920646667,3.465623617172241,0.7544063776731491,0.9584766527016958,0.4317967394987742,2.173920820156733,1.3250029981136322,0.4554643481969833,agnews_external_confirmation_F6_H8_D32_F6_seed376.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,377,0.170166015625,0.00419921875,0.170166015625,0.00419921875,0.170166015625,0.18115234375,0.0173828125,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1064.6316101551056,3.449292659759521,0.8110774258772532,1.07662495970726,0.4416299959023793,2.8861940105756125,1.1618985037008922,0.5206664800643921,agnews_external_confirmation_F6_H8_D32_F6_seed377.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,378,0.165771484375,-0.0010742187499999,0.176025390625,0.01123046875,0.176025390625,0.1787109375,0.014453125,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1064.7452504634855,3.193466663360596,0.779560461640358,1.031015306711197,0.4405287206172943,2.6123568415641785,1.198930819829305,0.5027318696180979,agnews_external_confirmation_F6_H8_D32_F6_seed378.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,379,0.172607421875,0.00712890625,0.166748046875,9.765625000001108e-05,0.166748046875,0.177734375,0.01328125,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,513.0892066955566,3.703908681869507,0.786985437075297,0.965809573729833,0.4451954464117686,2.3299840887387595,1.2527197897434237,0.4883342335621516,agnews_external_confirmation_F6_H8_D32_F6_seed379.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,380,0.697265625,0.63671875,0.70361328125,0.6443359375000001,0.70361328125,0.697265625,0.63671875,True,True,False,True,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1120.387261390686,8.095348358154297,1.7341865996519723,1.752771000067393,0.5646585623423258,12.77976522843043,0.5021807998418808,0.7994258801142374,agnews_external_confirmation_F6_H8_D32_F6_seed380.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,381,0.166748046875,9.765625000001108e-05,0.16796875,0.0015625,0.16796875,0.17578125,0.0109375,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1120.141303062439,3.428644895553589,0.7373755772908529,1.0115753908952076,0.4395180642604828,2.398621300856272,1.2758969366550446,0.477048322558403,agnews_external_confirmation_F6_H8_D32_F6_seed381.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,382,0.172119140625,0.00654296875,0.16845703125,0.0021484375,0.16845703125,0.180908203125,0.01708984375,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1124.986557006836,3.5323972702026367,0.7600121150414149,0.9849701821804048,0.4368438174327214,2.2367031077543893,1.2592815856138866,0.4855072150627772,agnews_external_confirmation_F6_H8_D32_F6_seed382.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,383,0.159912109375,-0.0081054687499999,0.173828125,0.00859375,0.173828125,0.174072265625,0.00888671875,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1117.5413918495178,3.636482954025269,0.7508208801349004,0.9519908626874288,0.4390932867924372,2.085802753766378,1.305745263894399,0.460249717036883,agnews_external_confirmation_F6_H8_D32_F6_seed383.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,384,0.164794921875,-0.0022460937499999,0.168212890625,0.00185546875,0.168212890625,0.17138671875,0.0056640625,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1124.0614883899689,3.3694419860839844,0.778616189956665,1.0185986359914143,0.4422640105088551,2.446761171023051,1.21238441268603,0.532218669851621,agnews_external_confirmation_F6_H8_D32_F6_seed384.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,385,0.156982421875,-0.0116210937499999,0.171875,0.00625,0.171875,0.181640625,0.01796875,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1118.919855594635,3.3238022327423096,0.7574978321790695,0.9751411577065786,0.4396846542755763,2.2508290807406106,1.262757142384847,0.4774778336286545,agnews_external_confirmation_F6_H8_D32_F6_seed385.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,386,0.8349609375,0.801953125,0.83447265625,0.8013671875,0.83447265625,0.8349609375,0.801953125,True,True,True,True,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1116.9543612003326,5.537282466888428,2.184219926595688,2.1145818630854287,0.5462530901034673,20.721877177556355,0.364957404633363,0.8532548348108927,agnews_external_confirmation_F6_H8_D32_F6_seed386.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,387,0.164794921875,-0.0022460937499999,0.1669921875,0.000390625,0.1669921875,0.172119140625,0.00654296875,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1119.5594830513,3.32694673538208,0.7617369641860327,1.0025076568126678,0.438895508646965,2.5010058085123696,1.2888242105642955,0.4685225238402684,agnews_external_confirmation_F6_H8_D32_F6_seed387.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,388,0.16064453125,-0.0072265624999999,0.18017578125,0.0162109375,0.18017578125,0.173095703125,0.00771484375,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1121.8341870307922,3.3373007774353027,0.7605358610550562,1.0247156818707783,0.4463822891314824,2.539409577846527,1.2275419135888417,0.4895810733238856,agnews_external_confirmation_F6_H8_D32_F6_seed388.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,389,0.169677734375,0.00361328125,0.16943359375,0.0033203125,0.16943359375,0.178466796875,0.01416015625,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1119.7442798614502,3.4338812828063965,0.788202146689097,0.9786340892314912,0.4360180099805196,2.4262481133143106,1.254877746105194,0.4984371115763982,agnews_external_confirmation_F6_H8_D32_F6_seed389.csv
agnews_external_confirmation_F6,preregistered_agnews_external_confirmation_F6,H8_D32,AG News,,sentence-transformers/all-MiniLM-L6-v2,6,390,0.15771484375,-0.0107421874999999,0.172607421875,0.00712890625,0.172607421875,0.175048828125,0.01005859375,False,False,False,False,0.4166666666666667,0.513888888888889,0.1666666666666666,0.0078125,384,512,6,8,32,256,3584,25447936,256,20000,20000,0.0001,0.0001,1118.732468366623,3.454847812652588,0.7839104433854421,0.9560335377852122,0.4368866036335627,2.242981185515722,1.246902992328008,0.4858405490716298,agnews_external_confirmation_F6_H8_D32_F6_seed390.csv
